No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
27305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
